item,theta,expected_score
e4_E3,-3.95,0.411510729329263
e4_E3,-3.9,0.425551957558039
e4_E3,-3.85,0.44019064809464
e4_E3,-3.8,0.455456454823254
e4_E3,-3.75,0.471380499631974
e4_E3,-3.7,0.487995420012713
e4_E3,-3.65,0.505335412904683
e4_E3,-3.6,0.523436273541332
e4_E3,-3.55,0.542335427856249
e4_E3,-3.5,0.562071956777354
e4_E3,-3.45,0.582686610490725
e4_E3,-3.4,0.604221810486547
e4_E3,-3.35,0.626721636911892
e4_E3,-3.3,0.650231798451551
e4_E3,-3.25,0.674799581644042
e4_E3,-3.2,0.700473776222114
e4_E3,-3.15,0.727304572755056
e4_E3,-3.1,0.755343428576237
e4_E3,-3.05,0.784642897718988
e4_E3,-3,0.815256420376288
e4_E3,-2.95,0.847238067267747
e4_E3,-2.9,0.880642234267636
e4_E3,-2.85,0.915523282751178
e4_E3,-2.8,0.951935121386631
e4_E3,-2.75,0.989930725574787
e4_E3,-2.7,1.02956159145309
e4_E3,-2.65,1.07087712237627
e4_E3,-2.6,1.1139239470933
e4_E3,-2.55,1.15874517049052
e4_E3,-2.5,1.20537955977985
e4_E3,-2.45,1.25386067138507
e4_E3,-2.4,1.30421592650013
e4_E3,-2.35,1.35646564632418
e4_E3,-2.3,1.41062206124863
e4_E3,-2.25,1.46668831168202
e4_E3,-2.2,1.52465746161358
e4_E3,-2.15,1.58451154926647
e4_E3,-2.1,1.64622070207733
e4_E3,-2.05,1.70974234553454
e4_E3,-2,1.77502053687872
e4_E3,-1.95,1.84198545507918
e4_E3,-1.9,1.91055307763899
e4_E3,-1.85,1.98062507247752
e4_E3,-1.8,2.05208892929039
e4_E3,-1.75,2.12481834937397
e4_E3,-1.7,2.19867390601019
e4_E3,-1.65,2.27350397933648
e4_E3,-1.6,2.3491459604865
e4_E3,-1.55,2.42542771009513
e4_E3,-1.5,2.50216924651321
e4_E3,-1.45,2.57918462981829
e4_E3,-1.4,2.65628399949175
e4_E3,-1.35,2.7332757169744
e4_E3,-1.3,2.80996855964806
e4_E3,-1.25,2.88617391042996
e4_E3,-1.2,2.96170788727202
e4_E3,-1.15,3.03639335942344
e4_E3,-1.1,3.11006180217004
e4_E3,-1.05,3.18255494858833
e4_E3,-1,3.2537262052044
e4_E3,-0.949999999999999,3.32344180780764
e4_E3,-0.899999999999999,3.39158170348206
e4_E3,-0.85,3.45804015463784
e4_E3,-0.8,3.52272606996028
e4_E3,-0.75,3.5855630753307
e4_E3,-0.699999999999999,3.64648934460746
e4_E3,-0.649999999999999,3.70545721549441
e4_E3,-0.6,3.76243261948646
e4_E3,-0.55,3.81739435709383
e4_E3,-0.5,3.87033325031373
e4_E3,-0.449999999999999,3.92125120381599
e4_E3,-0.399999999999999,3.97016020475106
e4_E3,-0.35,4.01708128871137
e4_E3,-0.3,4.06204349641792
e4_E3,-0.25,4.105082842387
e4_E3,-0.199999999999999,4.14624131335788
e4_E3,-0.149999999999999,4.1855659107993
e4_E3,-0.0999999999999996,4.22310774849587
e4_E3,-0.0499999999999998,4.25892121314513
e4_E3,0,4.29306319313898
e4_E3,0.0500000000000007,4.32559237829967
e4_E3,0.100000000000001,4.35656863130487
e4_E3,0.15,4.38605242986439
e4_E3,0.2,4.41410437738486
e4_E3,0.25,4.44078477884929
e4_E3,0.300000000000001,4.46615327791118
e4_E3,0.350000000000001,4.49026855072116
e4_E3,0.4,4.51318805172803
e4_E3,0.45,4.53496780659113
e4_E3,0.5,4.55566224737076
e4_E3,0.550000000000001,4.57532408529854
e4_E3,0.600000000000001,4.5940042166425
e4_E3,0.65,4.61175165744902
e4_E3,0.7,4.62861350324664
e4_E3,0.75,4.64463491011889
e4_E3,0.800000000000001,4.65985909388248
e4_E3,0.850000000000001,4.67432734443336
e4_E3,0.9,4.6880790526394
e4_E3,0.95,4.70115174745919
e4_E3,1,4.71358114124842
e4_E3,1.05,4.72540118147618
e4_E3,1.1,4.73664410731241
e4_E3,1.15,4.74734050976441
e4_E3,1.2,4.7575193942349
e4_E3,1.25,4.76720824454784
e4_E3,1.3,4.77643308764242
e4_E3,1.35,4.78521855827056
e4_E3,1.4,4.79358796315207
e4_E3,1.45,4.80156334414441
e4_E3,1.5,4.809165540073
e4_E3,1.55,4.81641424694434
e4_E3,1.6,4.82332807632973
e4_E3,1.65,4.82992461176253
e4_E3,1.7,4.83622046303871
e4_E3,1.75,4.84223131834989
e4_E3,1.8,4.84797199421002
e4_E3,1.85,4.85345648316446
e4_E3,1.9,4.85869799929136
e4_E3,1.95,4.86370902152363
e4_E3,2,4.86850133483333
e4_E3,2.05,4.87308606933163
e4_E3,2.1,4.87747373734589
e4_E3,2.15,4.8816742685414
e4_E3,2.2,4.8856970431602
e4_E3,2.25,4.88955092345176
e4_E3,2.3,4.8932442833724
e4_E3,2.35,4.89678503663066
e4_E3,2.4,4.90018066315569
e4_E3,2.45,4.90343823406504
e4_E3,2.5,4.90656443520638
e4_E3,2.55,4.90956558934643
e4_E3,2.6,4.91244767707761
e4_E3,2.65,4.91521635651115
e4_E3,2.7,4.91787698182232
e4_E3,2.75,4.92043462071137
e4_E3,2.8,4.92289407084033
e4_E3,2.85,4.92525987530388
e4_E3,2.9,4.92753633718919
e4_E3,2.95,4.92972753327723
e4_E3,3,4.93183732693524
e4_E3,3.05,4.93386938024766
e4_E3,3.1,4.93582716543017
e4_E3,3.15,4.93771397556911
e4_E3,3.2,4.93953293472626
e4_E3,3.25,4.94128700744667
e4_E3,3.3,4.94297900770526
e4_E3,3.35,4.94461160732559
e4_E3,3.4,4.94618734390251
e4_E3,3.45,4.94770862825849
e4_E3,3.5,4.94917775146164
e4_E3,3.55,4.95059689143175
e4_E3,3.6,4.95196811915925
e4_E3,3.65,4.95329340456038
e4_E3,3.7,4.95457462199047
e4_E3,3.75,4.95581355543594
e4_E3,3.8,4.95701190340448
e4_E3,3.85,4.95817128353141
e4_E3,3.9,4.95929323691956
e4_E3,3.95,4.9603792322284
e4_E3,4,4.96143066952784
e4_E3,4.05,4.96244888393049
e4_E3,4.1,4.96343514901596
e4_E3,4.15,4.9643906800595
e4_E3,4.2,4.96531663707672
e4_E3,4.25,4.96621412769541
e4_E3,4.3,4.96708420986475
e4_E3,4.35,4.96792789441163
e4_E3,4.4,4.96874614745307
e4_E3,4.45,4.96953989267351
e4_E3,4.5,4.97031001347461
e4_E3,4.55,4.97105735500554
e4_E3,4.6,4.9717827260804
e4_E3,4.65,4.97248690098969
e4_E3,4.7,4.97317062121195
e4_E3,4.75,4.97383459703144
e4_E3,4.8,4.97447950906732
e4_E3,4.85,4.97510600971956
e4_E3,4.9,4.97571472453633
e4_E3,4.95,4.9763062535076
e4_E3,5,4.97688117228898
e4_E3,5.05,4.97744003336001
e4_E3,5.1,4.97798336712067
e4_E3,5.15,4.97851168292955
e4_E3,5.2,4.97902547008707
e4_E3,5.25,4.97952519876696
e4_E3,5.3,4.98001132089886
e4_E3,5.35,4.9804842710048
e4_E3,5.4,4.98094446699228
e4_E3,5.45,4.98139231090626
e4_E3,5.5,4.98182818964251
e4_E3,5.55,4.98225247562435
e4_E3,5.6,4.98266552744494
e4_E3,5.65,4.98306769047694
e4_E3,5.7,4.98345929745147
e4_E3,5.75,4.98384066900794
e4_E3,5.8,4.98421211421642
e4_E3,5.85,4.9845739310741
e4_E3,5.9,4.98492640697713
e4_E3,5.95,4.98526981916937
e4_E3,6,4.98560443516907
e5_E4,-6,0.0261699097388553
e5_E4,-5.95,0.0277754110307562
e5_E4,-5.9,0.0294788246707459
e5_E4,-5.85,0.0312860481363323
e5_E4,-5.8,0.0332033248103637
e5_E4,-5.75,0.0352372630910659
e5_E4,-5.7,0.0373948564070897
e5_E4,-5.65,0.0396835041604187
e5_E4,-5.6,0.0421110336175488
e5_E4,-5.55,0.0446857227663532
e5_E4,-5.5,0.0474163241523884
e5_E4,-5.45,0.0503120897040147
e5_E4,-5.4,0.0533827965504892
e5_E4,-5.35,0.0566387738310533
e5_E4,-5.3,0.0600909304858575
e5_E4,-5.25,0.0637507840112338
e5_E4,-5.2,0.0676304901522035
e5_E4,-5.15,0.0717428734940594
e5_E4,-5.1,0.0761014589022417
e5_E4,-5.05,0.0807205037453653
e5_E4,-5,0.0856150308200055
e5_E4,-4.95,0.0908008618775089
e5_E4,-4.9,0.0962946516325174
e5_E4,-4.85,0.102113922109856
e5_E4,-4.8,0.108277097160777
e5_E4,-4.75,0.114803536951088
e5_E4,-4.7,0.1217135721922
e5_E4,-4.65,0.129028537851513
e5_E4,-4.6,0.136770806040587
e5_E4,-4.55,0.144963817738125
e5_E4,-4.5,0.153632112959846
e5_E4,-4.45,0.162801358938741
e5_E4,-4.4,0.17249837582704
e5_E4,-4.35,0.182751159375491
e5_E4,-4.3,0.193588899986478
e5_E4,-4.25,0.205041997475263
e5_E4,-4.2,0.217142070808686
e5_E4,-4.15,0.229921962023466
e5_E4,-4.1,0.243415733457539
e5_E4,-4.05,0.257658657358508
e5_E4,-4,0.272687196864427
e5_E4,-3.95,0.288538977285068
e5_E4,-3.9,0.305252746548232
e5_E4,-3.85,0.322868323617475
e5_E4,-3.8,0.341426533637025
e5_E4,-3.75,0.360969128519353
e5_E4,-3.7,0.381538691663611
e5_E4,-3.65,0.403178525482477
e5_E4,-3.6,0.42593252042416
e5_E4,-3.55,0.449845004209651
e5_E4,-3.5,0.474960570066731
e5_E4,-3.45,0.5013238828362
e5_E4,-3.4,0.528979461956815
e5_E4,-3.35,0.557971440507819
e5_E4,-3.3,0.588343299706115
e5_E4,-3.25,0.620137578522808
e5_E4,-3.2,0.653395558404391
e5_E4,-3.15,0.68815692345959
e5_E4,-3.1,0.724459396905065
e5_E4,-3.05,0.76233835505153
e5_E4,-3,0.801826420654359
e5_E4,-2.95,0.842953038045126
e5_E4,-2.9,0.885744033096197
e5_E4,-2.85,0.930221161740015
e5_E4,-2.8,0.976401651455791
e5_E4,-2.75,1.02429774083351
e5_E4,-2.7,1.07391622301005
e5_E4,-2.65,1.12525799942353
e5_E4,-2.6,1.17831765092544
e5_E4,-2.55,1.23308303380017
e5_E4,-2.5,1.28953490864053
e5_E4,-2.45,1.34764661028814
e5_E4,-2.4,1.4073837671421
e5_E4,-2.35,1.4687040780439
e5_E4,-2.3,1.5315571546391
e5_E4,-2.25,1.595884436581
e5_E4,-2.2,1.66161918616936
e5_E4,-2.15,1.72868656800542
e5_E4,-2.1,1.79700381800143
e5_E4,-2.05,1.86648050462493
e5_E4,-2,1.93701888361353
e5_E4,-1.95,2.00851434560069
e5_E4,-1.9,2.08085595419541
e5_E4,-1.85,2.15392707011128
e5_E4,-1.8,2.2276060550049
e5_E4,-1.75,2.30176704682253
e5_E4,-1.7,2.37628079673274
e5_E4,-1.65,2.45101555620237
e5_E4,-1.6,2.52583800151119
e5_E4,-1.55,2.60061418204383
e5_E4,-1.5,2.6752104780843
e5_E4,-1.45,2.74949455359191
e5_E4,-1.4,2.82333628956759
e5_E4,-1.35,2.89660868412142
e5_E4,-1.3,2.96918870620621
e5_E4,-1.25,3.04095809115387
e5_E4,-1.2,3.11180406759774
e5_E4,-1.15,3.1816200070294
e5_E4,-1.1,3.25030598906303
e5_E4,-1.05,3.31776927739994
e5_E4,-1,3.38392470343602
e5_E4,-0.949999999999999,3.44869495637437
e5_E4,-0.899999999999999,3.51201078053719
e5_E4,-0.85,3.573811082267
e5_E4,-0.8,3.63404295032606
e5_E4,-0.75,3.69266159501489
e5_E4,-0.699999999999999,3.74963021231518
e5_E4,-0.649999999999999,3.804919780209
e5_E4,-0.6,3.85850879493444
e5_E4,-0.55,3.91038295531347
e5_E4,-0.5,3.96053480344783
e5_E4,-0.449999999999999,4.00896333003964
e5_E4,-0.399999999999999,4.05567355238216
e5_E4,-0.35,4.10067607270673
e5_E4,-0.3,4.14398662409359
e5_E4,-0.25,4.18562561058358
e5_E4,-0.199999999999999,4.22561764749165
e5_E4,-0.149999999999999,4.26399110724638
e5_E4,-0.0999999999999996,4.30077767538392
e5_E4,-0.0499999999999998,4.33601192063023
e5_E4,0,4.36973088232787
e5_E4,0.0500000000000007,4.40197367781597
e5_E4,0.100000000000001,4.43278113176603
e5_E4,0.15,4.46219542891689
e5_E4,0.2,4.4902597911476
e5_E4,0.25,4.51701817937666
e5_E4,0.300000000000001,4.54251502038324
e5_E4,0.350000000000001,4.56679495830843
e5_E4,0.4,4.58990263031112
e5_E4,0.45,4.61188246561955
e5_E4,0.5,4.63277850703398
e5_E4,0.550000000000001,4.6526342537921
e5_E4,0.600000000000001,4.67149252460428
e5_E4,0.65,4.6893953395944
e5_E4,0.7,4.70638381984054
e5_E4,0.75,4.72249810319383
e5_E4,0.800000000000001,4.73777727505816
e5_E4,0.850000000000001,4.75225931283642
e5_E4,0.9,4.76598104278535
e5_E4,0.95,4.77897810806861
e5_E4,1,4.7912849468542
e5_E4,1.05,4.80293477936412
e5_E4,1.1,4.81395960285038
e5_E4,1.15,4.82439019354028
e5_E4,1.2,4.83425611466271
e5_E4,1.25,4.84358572973658
e5_E4,1.3,4.85240622037022
e5_E4,1.35,4.860743607886
e5_E4,1.4,4.868622778148
e5_E4,1.45,4.8760675090302
e5_E4,1.5,4.8831005000198
e5_E4,1.55,4.8897434035033
e5_E4,1.6,4.89601685733284
e5_E4,1.65,4.90194051831629
e5_E4,1.7,4.90753309631706
e5_E4,1.75,4.91281238868869
e5_E4,1.8,4.91779531480494
e5_E4,1.85,4.92249795047835
e5_E4,1.9,4.92693556208995
e5_E4,1.95,4.93112264027894
e5_E4,2,4.93507293306539
e5_E4,2.05,4.9387994782998
e5_E4,2.1,4.94231463535302
e5_E4,2.15,4.94563011597631
e5_E4,2.2,4.94875701427667
e5_E4,2.25,4.95170583576548
e5_E4,2.3,4.95448652545004
e5_E4,2.35,4.95710849494782
e5_E4,2.4,4.95958064861164
e5_E4,2.45,4.96191140866185
e5_E4,2.5,4.96410873932783
e5_E4,2.55,4.96618017000654
e5_E4,2.6,4.96813281745081
e5_E4,2.65,4.9699734070036
e5_E4,2.7,4.97170829289775
e5_E4,2.75,4.97334347764348
e5_E4,2.8,4.97488463052775
e5_E4,2.85,4.97633710525147
e5_E4,2.9,4.97770595673149
e5_E4,2.95,4.97899595709536
e5_E4,3,4.9802116108974
e5_E4,3.05,4.98135716958487
e5_E4,3.1,4.98243664524309
e5_E4,3.15,4.98345382364848
e5_E4,3.2,4.98441227665779
e5_E4,3.25,4.98531537396196
e5_E4,3.3,4.98616629423205
e5_E4,3.35,4.98696803568432
e5_E4,3.4,4.98772342609096
e5_E4,3.45,4.9884351322619
e5_E4,3.5,4.98910566902276
e5_E4,3.55,4.98973740771295
e5_E4,3.6,4.99033258422714
e5_E4,3.65,4.99089330662251
e5_E4,3.7,4.9914215623134
e5_E4,3.75,4.99191922487395
e5_E4,3.8,4.99238806046876
e5_E4,3.85,4.9928297339304
e5_E4,3.9,4.99324581450222
e5_E4,3.95,4.99363778126364
e5_E4,4,4.9940070282547
e5_E4,4.05,4.99435486931574
e5_E4,4.1,4.99468254265716
e5_E4,4.15,4.99499121517385
e5_E4,4.2,4.99528198651797
e5_E4,4.25,4.99555589294293
e5_E4,4.3,4.99581391093125
e5_E4,4.35,4.99605696061784
e5_E4,4.4,4.99628590901996
e5_E4,4.45,4.9965015730845
e5_E4,4.5,4.9967047225626
e5_E4,4.55,4.99689608272112
e5_E4,4.6,4.99707633690003
e5_E4,4.65,4.99724612892436
e5_E4,4.7,4.99740606537864
e5_E4,4.75,4.99755671775166
e5_E4,4.8,4.99769862445876
e5_E4,4.85,4.99783229274854
e5_E4,4.9,4.99795820050043
e5_E4,4.95,4.99807679791938
e5_E4,5,4.99818850913336
e5_E4,5.05,4.99829373369928
e5_E4,5.1,4.99839284802239
e5_E4,5.15,4.99848620669421
e5_E4,5.2,4.9985741437535
e5_E4,5.25,4.99865697387472
e5_E4,5.3,4.99873499348808
e5_E4,5.35,4.99880848183507
e5_E4,5.4,4.99887770196322
e5_E4,5.45,4.99894290166344
e5_E4,5.5,4.9990043143534
e5_E4,5.55,4.99906215990983
e5_E4,5.6,4.99911664545285
e5_E4,5.65,4.999167966085
e5_E4,5.7,4.99921630558754
e5_E4,5.75,4.99926183707658
e5_E4,5.8,4.99930472362118
e5_E4,5.85,4.99934511882585
e5_E4,5.9,4.9993831673792
e5_E4,5.95,4.999419005571
e5_E4,6,4.9994527617792
e6_E5,-6,0.124098248808396
e6_E5,-5.95,0.126626619473008
e6_E5,-5.9,0.129204746591716
e6_E5,-5.85,0.131833574753772
e6_E5,-5.8,0.134514067483508
e6_E5,-5.75,0.137247207806254
e6_E5,-5.7,0.140033998844299
e6_E5,-5.65,0.142875464444795
e6_E5,-5.6,0.145772649841604
e6_E5,-5.55,0.148726622353211
e6_E5,-5.5,0.151738472118928
e6_E5,-5.45,0.154809312875756
e6_E5,-5.4,0.157940282778376
e6_E5,-5.35,0.161132545264904
e6_E5,-5.3,0.164387289971143
e6_E5,-5.25,0.167705733696247
e6_E5,-5.2,0.171089121422837
e6_E5,-5.15,0.17453872739476
e6_E5,-5.1,0.178055856255859
e6_E5,-5.05,0.181641844253262
e6_E5,-5,0.185298060508889
e6_E5,-4.95,0.189025908363011
e6_E5,-4.9,0.19282682679393
e6_E5,-4.85,0.196702291917957
e6_E5,-4.8,0.20065381857411
e6_E5,-4.75,0.2046829619981
e6_E5,-4.7,0.208791319590381
e6_E5,-4.65,0.21298053278323
e6_E5,-4.6,0.21725228901199
e6_E5,-4.55,0.221608323795842
e6_E5,-4.5,0.226050422933627
e6_E5,-4.45,0.230580424820426
e6_E5,-4.4,0.235200222890836
e6_E5,-4.35,0.239911768194983
e6_E5,-4.3,0.244717072113575
e6_E5,-4.25,0.249618209218372
e6_E5,-4.2,0.254617320284691
e6_E5,-4.15,0.259716615462623
e6_E5,-4.1,0.264918377613839
e6_E5,-4.05,0.270224965820904
e6_E5,-4,0.275638819076159
e6_E5,-3.95,0.281162460157242
e6_E5,-3.9,0.286798499696383
e6_E5,-3.85,0.292549640450602
e6_E5,-3.8,0.298418681779868
e6_E5,-3.75,0.304408524340229
e6_E5,-3.7,0.310522174998763
e6_E5,-3.65,0.316762751977021
e6_E5,-3.6,0.323133490229364
e6_E5,-3.55,0.329637747062284
e6_E5,-3.5,0.336279008000397
e6_E5,-3.45,0.343060892904277
e6_E5,-3.4,0.349987162344739
e6_E5,-3.35,0.357061724237467
e6_E5,-3.3,0.364288640741055
e6_E5,-3.25,0.371672135420584
e6_E5,-3.2,0.379216600677766
e6_E5,-3.15,0.38692660544741
e6_E5,-3.1,0.394806903158534
e6_E5,-3.05,0.402862439956838
e6_E5,-3,0.411098363183389
e6_E5,-2.95,0.419520030102326
e6_E5,-2.9,0.428133016868056
e6_E5,-2.85,0.43694312771988
e6_E5,-2.8,0.445956404389045
e6_E5,-2.75,0.455179135700129
e6_E5,-2.7,0.464617867345061
e6_E5,-2.65,0.47427941180428
e6_E5,-2.6,0.484170858385248
e6_E5,-2.55,0.494299583343873
e6_E5,-2.5,0.504673260049333
e6_E5,-2.45,0.515299869147228
e6_E5,-2.4,0.526187708669995
e6_E5,-2.35,0.537345404036992
e6_E5,-2.3,0.548781917879643
e6_E5,-2.25,0.560506559619478
e6_E5,-2.2,0.572528994718789
e6_E5,-2.15,0.584859253514996
e6_E5,-2.1,0.597507739540571
e6_E5,-2.05,0.61048523722064
e6_E5,-2,0.623802918830052
e6_E5,-1.95,0.637472350580919
e6_E5,-1.9,0.651505497700272
e6_E5,-1.85,0.665914728345774
e6_E5,-1.8,0.680712816195276
e6_E5,-1.75,0.695912941533553
e6_E5,-1.7,0.711528690646934
e6_E5,-1.65,0.727574053323765
e6_E5,-1.6,0.744063418245987
e6_E5,-1.55,0.761011566044589
e6_E5,-1.5,0.778433659779678
e6_E5,-1.45,0.796345232594421
e6_E5,-1.4,0.81476217228165
e6_E5,-1.35,0.833700702492518
e6_E5,-1.3,0.853177360308854
e6_E5,-1.25,0.873208969894878
e6_E5,-1.2,0.893812611940401
e6_E5,-1.15,0.915005588606714
e6_E5,-1.1,0.936805383688779
e6_E5,-1.05,0.959229617713428
e6_E5,-1,0.982295997703667
e6_E5,-0.949999999999999,1.00602226135445
e6_E5,-0.899999999999999,1.03042611538595
e6_E5,-0.85,1.05552516786694
e6_E5,-0.8,1.08133685433448
e6_E5,-0.75,1.1078783575759
e6_E5,-0.699999999999999,1.13516652098777
e6_E5,-0.649999999999999,1.1632177554822
e6_E5,-0.6,1.1920479399754
e6_E5,-0.55,1.2216723155668
e6_E5,-0.5,1.25210537359885
e6_E5,-0.449999999999999,1.28336073787838
e6_E5,-0.399999999999999,1.31545104143941
e6_E5,-0.35,1.34838779833448
e6_E5,-0.3,1.38218127105579
e6_E5,-0.25,1.41684033430753
e6_E5,-0.199999999999999,1.45237233597625
e6_E5,-0.149999999999999,1.48878295627398
e6_E5,-0.0999999999999996,1.52607606615808
e6_E5,-0.0499999999999998,1.5642535862598
e6_E5,0,1.60331534767695
e6_E5,0.0500000000000007,1.64325895610346
e6_E5,0.100000000000001,1.68407966087442
e6_E5,0.15,1.72577023059843
e6_E5,0.2,1.76832083712412
e6_E5,0.25,1.81171894964204
e6_E5,0.300000000000001,1.85594924075291
e6_E5,0.350000000000001,1.90099350633472
e6_E5,0.4,1.94683060101162
e6_E5,0.45,1.99343639096442
e6_E5,0.5,2.04078372572318
e6_E5,0.550000000000001,2.08884243044603
e6_E5,0.600000000000001,2.13757932001446
e6_E5,0.65,2.18695823606401
e6_E5,0.7,2.23694010782257
e6_E5,0.75,2.28748303734878
e6_E5,0.800000000000001,2.33854240945422
e6_E5,0.850000000000001,2.39007102626
e6_E5,0.9,2.44201926598712
e6_E5,0.95,2.4943352652175
e6_E5,1,2.54696512349617
e6_E5,1.05,2.59985312878354
e6_E5,1.1,2.6529420019181
e6_E5,1.15,2.70617315792282
e6_E5,1.2,2.75948698169168
e6_E5,1.25,2.81282311533386
e6_E5,1.3,2.86612075423829
e6_E5,1.35,2.91931894875829
e6_E5,1.4,2.97235690830716
e6_E5,1.45,3.02517430460589
e6_E5,1.5,3.07771157083402
e6_E5,1.55,3.1299101935043
e6_E5,1.6,3.18171299400894
e6_E5,1.65,3.23306439696745
e6_E5,1.7,3.28391068273674
e6_E5,1.75,3.33420022171889
e6_E5,1.8,3.38388368841217
e6_E5,1.85,3.43291425348935
e6_E5,1.9,3.48124775254521
e6_E5,1.95,3.52884283052345
e6_E5,2,3.5756610612045
e6_E5,2.05,3.62166704150013
e6_E5,2.1,3.66682846065217
e6_E5,2.15,3.7111161447634
e6_E5,2.2,3.75450407739329
e6_E5,2.25,3.796969397225
e6_E5,2.3,3.83849237404905
e6_E5,2.35,3.87905636451145
e6_E5,2.4,3.9186477492378
e6_E5,2.45,3.9572558530703
e6_E5,2.5,3.99487285024246
e6_E5,2.55,4.03149365636733
e6_E5,2.6,4.06711580913293
e6_E5,2.65,4.10173933958494
e6_E5,2.7,4.1353666358355
e6_E5,2.75,4.16800230097153
e6_E5,2.8,4.1996530068505
e6_E5,2.85,4.23032734536865
e6_E5,2.9,4.26003567867209
e6_E5,2.95,4.28878998965561
e6_E5,3,4.31660373396399
e6_E5,3.05,4.3434916945761
e6_E5,3.1,4.36946983991812
e6_E5,3.15,4.39455518631969
e6_E5,3.2,4.41876566549846
e6_E5,3.25,4.44211999763564
e6_E5,3.3,4.4646375704893
e6_E5,3.35,4.48633832488408
e6_E5,3.4,4.50724264681641
e6_E5,3.45,4.52737126632405
e6_E5,3.5,4.54674516318722
e6_E5,3.55,4.56538547945673
e6_E5,3.6,4.58331343874115
e6_E5,3.65,4.60055027213108
e6_E5,3.7,4.61711715059203
e6_E5,3.75,4.63303512361941
e6_E5,3.8,4.64832506391809
e6_E5,3.85,4.66300761784438
e6_E5,3.9,4.67710316133005
e6_E5,3.95,4.69063176099496
e6_E5,4,4.70361314014675
e6_E5,4.05,4.71606664936197
e6_E5,4.1,4.72801124134297
e6_E5,4.15,4.73946544974743
e6_E5,4.2,4.75044737169304
e6_E5,4.25,4.76097465364747
e6_E5,4.3,4.77106448042315
e6_E5,4.35,4.78073356700723
e6_E5,4.4,4.78999815296895
e6_E5,4.45,4.79887399919936
e6_E5,4.5,4.80737638675135
e6_E5,4.55,4.81552011756165
e6_E5,4.6,4.82331951684987
e6_E5,4.65,4.83078843700301
e6_E5,4.7,4.83794026276769
e6_E5,4.75,4.84478791758462
e6_E5,4.8,4.85134387091318
e6_E5,4.85,4.85762014640563
e6_E5,4.9,4.86362833080228
e6_E5,4.95,4.86937958343013
e6_E5,5,4.87488464619782
e6_E5,5.05,4.88015385398979
e6_E5,5.1,4.88519714537177
e6_E5,5.15,4.89002407352856
e6_E5,5.2,4.89464381736304
e6_E5,5.25,4.89906519269308
e6_E5,5.3,4.9032966634899
e6_E5,5.35,4.90734635310797
e6_E5,5.4,4.91122205546245
e6_E5,5.45,4.91493124611573
e6_E5,5.5,4.91848109323946
e6_E5,5.55,4.92187846842325
e6_E5,5.6,4.92512995730521
e6_E5,5.65,4.92824187000331
e6_E5,5.7,4.93122025133004
e6_E5,5.75,4.93407089077582
e6_E5,5.8,4.9367993322494
e6_E5,5.85,4.93941088356609
e6_E5,5.9,4.94191062567667
e6_E5,5.95,4.94430342163203
e6_E5,6,4.94659392528018
e7_E6,-6,0.00986039057926818
e7_E6,-5.95,0.0103452043777404
e7_E6,-5.9,0.0108567676656601
e7_E6,-5.85,0.0113967435765155
e7_E6,-5.8,0.0119669091091523
e7_E6,-5.75,0.0125691634029964
e7_E6,-5.7,0.0132055366286364
e7_E6,-5.65,0.0138781995388966
e7_E6,-5.6,0.0145894737286295
e7_E6,-5.55,0.0153418426547183
e7_E6,-5.5,0.0161379634712234
e7_E6,-5.45,0.0169806797382234
e7_E6,-5.4,0.0178730350666922
e7_E6,-5.35,0.0188182877657155
e7_E6,-5.3,0.0198199265624802
e7_E6,-5.25,0.0208816874697533
e7_E6,-5.2,0.0220075718799933
e7_E6,-5.15,0.0232018659697869
e7_E6,-5.1,0.0244691615029546
e7_E6,-5.05,0.0258143781253833
e7_E6,-5,0.0272427872493922
e7_E6,-4.95,0.0287600376301596
e7_E6,-4.9,0.0303721827413821
e7_E6,-4.85,0.0320857100618256
e7_E6,-4.8,0.0339075723886666
e7_E6,-4.75,0.0358452212974176
e7_E6,-4.7,0.0379066428716401
e7_E6,-4.65,0.0401003958284342
e7_E6,-4.6,0.0424356521676687
e7_E6,-4.55,0.0449222404738773
e7_E6,-4.5,0.047570691999449
e7_E6,-4.45,0.0503922896558982
e7_E6,-4.4,0.0533991200362887
e7_E6,-4.35,0.0566041285859242
e7_E6,-4.3,0.0600211780297701
e7_E6,-4.25,0.0636651101532426
e7_E6,-4.2,0.0675518110174179
e7_E6,-4.15,0.0716982796697463
e7_E6,-4.1,0.076122700386255
e7_E6,-4.05,0.0808445184502022
e7_E6,-4,0.0858845194342677
e7_E6,-3.95,0.0912649119076394
e7_E6,-3.9,0.0970094134346535
e7_E6,-3.85,0.103143339666767
e7_E6,-3.8,0.109693696253243
e7_E6,-3.75,0.116689273206604
e7_E6,-3.7,0.124160741255185
e7_E6,-3.65,0.132140749595321
e7_E6,-3.6,0.14066402431839
e7_E6,-3.55,0.149767466631317
e7_E6,-3.5,0.159490249811745
e7_E6,-3.45,0.169873913639478
e7_E6,-3.4,0.180962454822608
e7_E6,-3.35,0.19280241168917
e7_E6,-3.3,0.20544294114255
e7_E6,-3.25,0.218935885581409
e7_E6,-3.2,0.233335827163356
e7_E6,-3.15,0.248700126447962
e7_E6,-3.1,0.265088942092023
e7_E6,-3.05,0.282565227893032
e7_E6,-3,0.301194703092175
e7_E6,-2.95,0.321045791464613
e7_E6,-2.9,0.342189524353791
